,make,model,model_yr,body_style,vehicle_type,drive_train,production_release,vehicle_class,body_frame,num_of_seating,seat_loc,seat_loc_comments,min_gross_weight,max_gross_weight,upper_belt_anchorage,upper_belt_anchorage_loc,seat_belt_pretensioner,seat_belt_pretensioner_loc,load_limiters,load_limiters_loc,frnt_belt_indicator,frnt_belt_loc,rear_belt_indicator,latch_rear_position,head_sab,head_sab_type,head_sab_loc,head_sab_mount_loc,head_sab_meet_requirements,head_sab_deploy_in_rollover,torso_sab,torso_sab_type,torso_sab_loc,torso_sab_mount_loc,knee_bolsters,knee_bolsters_loc,adl,head_restraint_ind,dynamic_head_restraint_ind,beti,blind_spot_detection,day_run_lights,adaptive_cruise_control,abs,ars,ars_loc,auto_crash_notification,crash_data_recorder,anti_theft_device,anti_theft_device_type,frnt_collision_warning,nhtsa_frnt_collision_warning,nhtsa_fcw_evaluation,lane_departure_warning,nhtsa_lane_departure_warning,nhtsa_ldw_evaluation,crash_imminent_brake,nhtsa_crash_imminent_brake,nhtsa_cib_evaluation,dynamic_brake_support,nhtsa_dynamic_brake_support,nhtsa_dbs_evaluation,nhtsa_esc,pelvis_sab,pelvis_sab_type,pelvis_sab_loc,pelvis_sab_mount_loc,overall_stars,frnt_test_no,frnt_vin,frnt_driv_stars,frnt_pass_stars,frnt_safety_concern_driv,frnt_safety_concern_pass,frnt_foot_notes,frnt_foot_notes_pass,overall_frnt_stars,curb_weight,frnt_tested_with,hic15_driv,chest_defl_driv,left_femur_driv,right_femur_driv,nij_driv,neck_tens_driv,net_comp_driv,hic15_pass,chest_defl_pass,left_femur_pass,right_femur_pass,nij_pass,neck_tens_pass,net_comp_pass,side_test_no,side_vin,side_driv_stars,side_pass_stars,side_barrier_star,comb_frnt_star,comb_rear_star,side_safety_concern_driv,side_safety_concern_pass,side_foot_notes,side_foot_notes_pass,overall_side_stars,side_tested_with,side_hic_36_driv,rib_deflection_driv,abdomen_force_driv,symphysis_force_driv,side_hic_36_pass,pelvic_force_pass,pole_test_no,pole_vin,side_pole_stars,pole_safety_concern,pole_foot_notes,pole_tested_with,pole_hic_36_driv,pelvic_force,rollover_possibility,static_stabi_factor,tip,roll_safety_concern,roll_foot_notes,rollover_stars,nhtsa_backup_camera,backup_camera
26,AUDI,Q8,2026,SUV,MPV,AWD,1,,,5,"1,3,4,5,6",,6471.0,6471.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,,,,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,5.0,10660.0,WA1AVAF19KD010530,4.0,5.0,,,,,5.0,4930.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14274.0,WA1EVBF13PD001885,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10659.0,WA1AVAF14KD010029,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.159,1.25,No Tip,,,4.0,,
27,AUDI,RS 3,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,4586.0,4586.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
28,AUDI,RS 6 AVANT PERFORMANCE,2026,SW,PC,AWD,1,,,5,"1,3,4,5,6",,6030.0,6030.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Optional,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
29,AUDI,RS 7 PERFORMANCE,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,5974.0,5974.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Optional,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
30,AUDI,RS E-TRON GT PERFORMANCE,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,6305.0,6305.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
31,AUDI,RS Q8 PERFORMANCE,2026,SUV,MPV,AWD,1,,,5,"1,3,4,5,6",,6647.0,6647.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,,,,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,0.0,,,,,,,,,4930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,1.2523,No Tip,,,4.0,,
32,AUDI,S3,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,4508.0,4508.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
33,AUDI,S5,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,5423.0,5423.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
34,AUDI,S8,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,6393.0,6393.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6","1,3",,Optional,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
35,AUDI,S E-TRON GT,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,6261.0,6261.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
36,AUDI,SQ5,2026,SUV,MPV,AWD,1,,,5,"1,3,4,5,6",,5699.0,5699.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,,,,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
37,AUDI,SQ5 SPORTBACK,2026,SUV,MPV,AWD,1,,,5,"1,3,4,5,6",,5699.0,5699.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,,,,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
38,AUDI,SQ7,2026,SUV,MPV,AWD,1,,,7,"1,3,4,5,6,7,9",,6944.0,6944.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,5,6,7,9",Standard,Head Protection,"1,3,4,6,7,9",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,,,,"1,3,4,5,6,7,9",,,Standard,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,0.0,,,,,,,,,4677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,1.2564,No Tip,,,4.0,,
39,AUDI,SQ8,2026,SUV,MPV,AWD,1,,,5,"1,3,4,5,6",,6581.0,6581.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,Yes,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,,,,"1,3,4,5,6",,,Standard,,,,,,,Standard,,,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,,,,,,,0.0,,,,,,,,,4930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,1.2523,No Tip,,,4.0,,
49,BMW,2 SERIES COUPE,2026,2 DR,PC,AWD,1,,,4,"1,3,4,6",,4398.0,4773.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
50,BMW,2 SERIES COUPE,2026,2 DR,PC,RWD,1,,,4,"1,3,4,6",,4398.0,4773.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
51,BMW,2 SERIES GRAN COUPE,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,4420.0,4696.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,4.6,Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
52,BMW,2 SERIES GRAN COUPE,2026,4 DR,PC,FWD,1,,,5,"1,3,4,5,6",,4420.0,4696.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,4.6,Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
53,BMW,3 SERIES SEDAN,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,4586.0,4982.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,5.0,11571.0,WBA5R7C02MFK51022,5.0,5.0,,,,,5.0,3648.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",145.434,27.7,895.036,1022.255,0.23,922.305,140.226,251.844,13.571,887.551,1502.673,0.33,755.02,331.262,11570.0,WBA5R1C08MFK51099,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",106.913,21.094,797.952,1118.998,304.532,2368.171,11498.0,WBA5R1C04MFK51620,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.301,2419.087,0.092,1.5,No Tip,,,5.0,,
54,BMW,3 SERIES SEDAN,2026,4 DR,PC,RWD,1,,,5,"1,3,4,5,6",,4586.0,4982.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,5.0,11571.0,WBA5R7C02MFK51022,5.0,5.0,,,,,5.0,3648.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",145.434,27.7,895.036,1022.255,0.23,922.305,140.226,251.844,13.571,887.551,1502.673,0.33,755.02,331.262,11570.0,WBA5R1C08MFK51099,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",106.913,21.094,797.952,1118.998,304.532,2368.171,11498.0,WBA5R1C04MFK51620,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.301,2419.087,0.092,1.5,No Tip,,,5.0,,
55,BMW,4 SERIES CONVERTIBLE,2026,C,PC,AWD,1,,,4,"1,3,4,6",,4971.0,5280.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
56,BMW,4 SERIES CONVERTIBLE,2026,C,PC,RWD,1,,,4,"1,3,4,6",,4971.0,5280.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
57,BMW,4 SERIES COUPE,2026,2 DR,PC,AWD,1,,,4,"1,3,4,6",,4575.0,4960.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
58,BMW,4 SERIES COUPE,2026,2 DR,PC,RWD,1,,,4,"1,3,4,6",,4575.0,4960.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
59,BMW,4 SERIES GRAN COUPE,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,5060.0,5445.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
60,BMW,4 SERIES GRAN COUPE,2026,4 DR,PC,RWD,1,,,5,"1,3,4,5,6",,5060.0,5445.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
61,BMW,5 SERIES HYBRID SEDAN,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,6195.0,6195.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,4.6,Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
62,BMW,5 SERIES SEDAN,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,5192.0,5534.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
63,BMW,5 SERIES SEDAN,2026,4 DR,PC,RWD,1,,,5,"1,3,4,5,6",,5192.0,5534.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
64,BMW,7 SERIES HYBRID SEDAN,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,6878.0,6878.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6","1,3 (opt.)",,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
65,BMW,7 SERIES SEDAN,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,6140.0,6570.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6","1,3 (opt.)",,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
66,BMW,7 SERIES SEDAN,2026,4 DR,PC,RWD,1,,,5,"1,3,4,5,6",,6140.0,6570.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6","1,3 (opt.)",,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
67,BMW,8 SERIES CONVERTIBLE,2026,C,PC,AWD,1,,,4,"1,3,4,6",,5115.0,5545.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
68,BMW,8 SERIES CONVERTIBLE,2026,C,PC,RWD,1,,,4,"1,3,4,6",,5115.0,5545.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
69,BMW,8 SERIES COUPE,2026,2 DR,PC,AWD,1,,,4,"1,3,4,6",,4905.0,5280.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
70,BMW,8 SERIES COUPE,2026,2 DR,PC,RWD,1,,,4,"1,3,4,6",,4905.0,5280.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
71,BMW,8 SERIES GRAN COUPE,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,5368.0,5732.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
72,BMW,8 SERIES GRAN COUPE,2026,4 DR,PC,RWD,1,,,5,"1,3,4,5,6",,5368.0,5732.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
73,BMW,ALPINA XB7,2026,SUV,MPV,AWD,1,,,"6
7","1,3,4,6,7,9
1,3,4,5,6,7,9",,7319.0,7319.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6,7,9",Standard,Head Protection,"1,3,4,6,7,9",,,,Standard,Torso and/or Pelvis Protection,"1,3,4,6",,Standard,"1,3",,"1,3,4,5,6,7,9","1,3 (opt.)",,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
74,BMW,I4 GRAN COUPE,2026,4 DR,PC,AWD,1,,,5,"1,3,4,5,6",,5732.0,6030.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
75,BMW,I4 GRAN COUPE,2026,4 DR,PC,RWD,1,,,5,"1,3,4,5,6",,5732.0,6030.0,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4,6",Standard,Head Protection,"1,3,4,6",,,,Standard,Torso and/or Pelvis Protection,"1,3",,Standard,"1,3",,"1,3,4,5,6",,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
